id_str,created_at,text
759457253925785604,Sat Jul 30 18:34:54 +0000 2016,#CrookedHillary https://t.co/xyoPFJmByp
759477522232901632,Sat Jul 30 19:55:26 +0000 2016,"Why doesn't the media want to report that on the two ""Big Thursdays"" when Crooked Hillary and I made our speeches - Republican's won ratings"
759479059046883328,Sat Jul 30 20:01:32 +0000 2016,"I turned down a meeting with Charles and David Koch. Much better for them to meet with the puppets of politics, they will do much better!"
759506712516784128,Sat Jul 30 21:51:25 +0000 2016,Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?
759507812963737600,Sat Jul 30 21:55:48 +0000 2016,"#CrookedHillary = Obama's third term, which would be terrible news for our economic growth - seen below. https://t.co/y9WJoUaaql"
759509936002957314,Sat Jul 30 22:04:14 +0000 2016,"Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP"
759512042906587137,Sat Jul 30 22:12:36 +0000 2016,"The ""Rust Belt"" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!"
759513644258525184,Sat Jul 30 22:18:58 +0000 2016,"Wow, NATO's top commander just announced that he agrees with me that alliance members must PAY THEIR BILLS. This is a general I will like!"
759515080010719232,Sat Jul 30 22:24:40 +0000 2016,"NATO commander agrees members should pay up via @dcexaminer:
https://t.co/VZLDFy707K"
759516008272932864,Sat Jul 30 22:28:22 +0000 2016,Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews
759524001613918208,Sat Jul 30 23:00:07 +0000 2016,Thank you to all of the television viewers that made my speech at the Republican National Convention #1 over Crooked Hillary and DEMS.
759592590106849280,Sun Jul 31 03:32:40 +0000 2016,Nielson Media Research final numbers on ACCEPTANCE SPEECH: TRUMP  32.2 MILLION.  CLINTON 27.8 MILLION.  Thank you!
759622329680990208,Sun Jul 31 05:30:51 +0000 2016,We crushed the original goal! I will write a $2 MILLION check to our campaign if we hit our end-of-month goal!  https://t.co/n6W9Dm6FqY
759734698415312897,Sun Jul 31 12:57:21 +0000 2016,"Captain Khan, killed 12 years ago, was a hero, but this is about RADICAL ISLAMIC TERROR and the weakness of our ""leaders"" to eradicate it!"
759743648573435905,Sun Jul 31 13:32:55 +0000 2016,"I was viciously attacked by Mr. Khan at the Democratic Convention. Am I not allowed to respond? Hillary voted for the Iraq war, not me!"
759843323909668865,Sun Jul 31 20:09:00 +0000 2016,"The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?"
759848885900763141,Sun Jul 31 20:31:06 +0000 2016,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope."""
759915863600304128,Mon Aug 01 00:57:15 +0000 2016,"Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!"
760070280932982784,Mon Aug 01 11:10:51 +0000 2016,"Mr. Khan, who does not know me, viciously attacked me from the stage of the DNC and is now all over T.V. doing the same - Nice!"
760074526059270144,Mon Aug 01 11:27:43 +0000 2016,"This story is not about Mr. Khan, who is all over the place doing interviews, but rather RADICAL ISLAMIC TERRORISM and the U.S. Get smart!"
760095370185674752,Mon Aug 01 12:50:32 +0000 2016,"When I said in an interview that Putin is ""not going into Ukraine, you can mark it down,"" I am saying if I am President. Already in Crimea!"
760098514319835136,Mon Aug 01 13:03:02 +0000 2016,"So with all of the Obama tough talk on Russia and the Ukraine, they have already taken Crimea and continue to push. That's what I said!"
760125021280960512,Mon Aug 01 14:48:22 +0000 2016,"#CrookedHillary 
https://t.co/oHI6xrDJU0"
760126146830794753,Mon Aug 01 14:52:50 +0000 2016,"Join Governor Mike Pence in Reno, Nevada- tonight at 7pm! Tickets available at: https://t.co/4nLjRGyFYw"
760184028293173248,Mon Aug 01 18:42:50 +0000 2016,CNN will soon be the least trusted name in news if they continue to be the press shop for Hillary Clinton.
760184176591208448,Mon Aug 01 18:43:25 +0000 2016,"CNN anchors are completely out of touch with everyday people worried about rising crime, failing schools and vanishing jobs."
760184336603811842,Mon Aug 01 18:44:04 +0000 2016,When will we see stories from CNN on Clinton Foundation corruption and Hillary's pay-for-play at State Department?
760184664468418560,Mon Aug 01 18:45:22 +0000 2016,Will CNN send its cameras to the border to show the massive unreported crisis now unfolding -- or are they worried it will hurt Hillary?
760185067054465024,Mon Aug 01 18:46:58 +0000 2016,"The people who support Hillary sit behind CNN anchor chairs, or headline fundraisers - those disconnected from real life."
760185303483187201,Mon Aug 01 18:47:54 +0000 2016,People believe CNN these days almost as little as they believe Hillary....that's really saying something!
760213628926779392,Mon Aug 01 20:40:27 +0000 2016,"Thank you Oklahoma &amp; Virginia! 
#MakeAmericaGreatAgain #ImWithYou https://t.co/WUdY7feRvV"
760214225830772737,Mon Aug 01 20:42:50 +0000 2016,"Thank you Columbus, Ohio! I will be back soon. #ImWithYou #MAGA https://t.co/vMf1EPJp4r"
760229355784138752,Mon Aug 01 21:42:57 +0000 2016,Crooked Hillary Clinton is 100% owned by her donors. #ImWithYou #MAGA https://t.co/iYM3CCWS2z
760245342231158785,Mon Aug 01 22:46:28 +0000 2016,"Hillary, whose decisions have led to the deaths of many, accepted $ from a business linked to ISIS. Silence at CNN. https://t.co/gJYSSXtpaz"
760246732152311808,Mon Aug 01 22:52:00 +0000 2016,Hillary Clinton raked in money from regimes that horribly oppress women and gays &amp; refuses to speak out against Radical Islam.
760246898095775744,Mon Aug 01 22:52:39 +0000 2016,When will CNN do a segment on Hillary’s plan to increase Syrian refugees 550% and how much it will cost?
760247348673077248,Mon Aug 01 22:54:27 +0000 2016,"During the GOP convention, CNN cut away from the victims of illegal immigrant violence. They don’t want them heard. https://t.co/EHRiLkQDWD"
760249495754006528,Mon Aug 01 23:02:59 +0000 2016,"Join me in Florida on Wednesday! Daytona &amp; Jacksonville:

Daytona | 3pm- https://t.co/rJjYUbwiLL
Jacksonville | 7pm- https://t.co/zfxeNbr1nq"
760255085561597952,Mon Aug 01 23:25:11 +0000 2016,"Thanks to @pnehlen for your kind words, very much appreciated."
760287440435187712,Tue Aug 02 01:33:45 +0000 2016,Vast numbers of manufacturing jobs in Pennsylvania have moved to Mexico and other countries. That will end when I win!
760289166324215808,Tue Aug 02 01:40:37 +0000 2016,"RT @DanScavino: .@realDonaldTrump stops by overflow room in Mechanicsburg, Pennsylvania- prior to main rally. #TrumpMovement #MAGA🇺🇸 https:…"
760293742381244416,Tue Aug 02 01:58:48 +0000 2016,"Just leaving Mechanicsburg, PA. Incredible crowd-- so enthusiastic! Will be back soon. #MAGA https://t.co/RbuXfDZ5w9"
760299757206208512,Tue Aug 02 02:22:42 +0000 2016,Great afternoon in Ohio &amp; a great evening in Pennsylvania - departing now. See you tomorrow Virginia! https://t.co/jQTQYBFpdb
760420894271471620,Tue Aug 02 10:24:03 +0000 2016,The Washington Post calls out #CrookedHillary for what she REALLY is. A PATHOLOGICAL LIAR! Watch that nose grow! https://t.co/FsrUGByuuD
760492301424570368,Tue Aug 02 15:07:48 +0000 2016,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more.  Get YOURS today! https://t.co/NNOM5GANxD"
760492962157432832,Tue Aug 02 15:10:26 +0000 2016,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more.  Get YOURS today!  https://t.co/KpVEN635SH"
760493168286511104,Tue Aug 02 15:11:15 +0000 2016,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more.  Get YOURS today! https://t.co/4LnzfKRsqZ"
760519847461658624,Tue Aug 02 16:57:16 +0000 2016,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM
760532443061420033,Tue Aug 02 17:47:19 +0000 2016,STATEMENT IN RESPONSE TO PRESIDENT OBAMA'S FAILED LEADERSHIP: https://t.co/SPgFIFuSO7
760535661699035136,Tue Aug 02 18:00:06 +0000 2016,"Join me in Florida tomorrow! 
#MakeAmericaGreatAgain 

Daytona | 3pm- 
https://t.co/jbOS2s4qGI

Jacksonville | 7pm- 
https://t.co/XSF1kp7R54"
760538951581130754,Tue Aug 02 18:13:10 +0000 2016,#CrookedHillary https://t.co/xe0I0EmxMa
760542646888652804,Tue Aug 02 18:27:51 +0000 2016,"#ICYMI: John Podesta’s Brother Pocketed $180,000 from Putin’s Uranium Company: https://t.co/d0LfyiBlvX https://t.co/I5fF3didZs"
760550754692263936,Tue Aug 02 19:00:04 +0000 2016,RT @gatewaypundit: Democrat Fire Marshal Turns THOUSANDS of Trump Supporters Away at Columbus Rally https://t.co/TO8oE5cv8Z via @gatewaypun…
760552601356267520,Tue Aug 02 19:07:25 +0000 2016,President Obama will go down as perhaps the worst president in the history of the United States!
760560366447370241,Tue Aug 02 19:38:16 +0000 2016,Report raises questions about ‘Clinton Cash’ from Russians during ‘reset' https://t.co/vVcAzY2zcp
760594155835887616,Tue Aug 02 21:52:32 +0000 2016,My daughter @IvankaTrump will be on @Greta tonight at 7pm. Enjoy! https://t.co/QySC5PLFMy
760669268539301889,Wed Aug 03 02:51:00 +0000 2016,Great day in Virginia. Crowd was fantastic!
760765818917515264,Wed Aug 03 09:14:40 +0000 2016,"There is great unity in my campaign, perhaps greater than ever before. I want to thank everyone for your tremendous support. Beat Crooked H!"
760783130978648064,Wed Aug 03 10:23:27 +0000 2016,"Our incompetent Secretary of State, Hillary Clinton, was the one who started talks to give 400 million dollars, in cash, to Iran. Scandal!"
760888078605090821,Wed Aug 03 17:20:29 +0000 2016,"RT @mike_pence: Join me in Colorado, today! Look forward to seeing you!

Denver- 2pm
https://t.co/8VbvJYDa4F

Colorado Springs- 6pm
https:/…"
760957697579708416,Wed Aug 03 21:57:07 +0000 2016,"THANK YOU Daytona Beach, Florida!
#MakeAmericaGreatAgain https://t.co/IAcLfXe463"
760960985524043777,Wed Aug 03 22:10:11 +0000 2016,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc"
760976212068106240,Wed Aug 03 23:10:41 +0000 2016,"Thank you for your support of my candidacy! #MAGA #ImWithYou 
https://t.co/Al5bZlRFYk"
761025834350018561,Thu Aug 04 02:27:52 +0000 2016,"Thank you Jacksonville, Florida!
#MakeAmericaGreatAgain 
https://t.co/xrTQjt9WOC https://t.co/VSnBoQYoZs"
761219396635361280,Thu Aug 04 15:17:01 +0000 2016,"Looking forward to IA &amp; WI with Gov. Pence, tomorrow. Join us! #MAGA
https://t.co/3Hcnzj0Slx
https://t.co/sEwLWkn1Sz https://t.co/0Ei3EdQdXB"
761279538106097664,Thu Aug 04 19:16:00 +0000 2016,"Great meeting all of you. This group knocked on 50K doors &amp; counting here in Maine, thank you! @MaineGOP  https://t.co/Iui1F2z9ca"
761281473492189184,Thu Aug 04 19:23:41 +0000 2016,Happy 226th Birthday to the United States Coast Guard. Thank you @USCG! #CoastGuardDay https://t.co/hr4O8Xgq2R
761331433810132992,Thu Aug 04 22:42:13 +0000 2016,"Thank you Portland, Maine! 
#MakeAmericaGreatAgain 
https://t.co/oVfF28rWL5 https://t.co/RhblAXkNPw"
761385317169496064,Fri Aug 05 02:16:20 +0000 2016,"See you tomorrow w/ Gov. @Mike_Pence, Iowa &amp; Wisconsin! 
3pm- https://t.co/3Hcnzj0Slx
7pm- https://t.co/sEwLWkn1Sz https://t.co/UODSMp0oTo"
761385812390977536,Fri Aug 05 02:18:18 +0000 2016,President Obama should ask the DNC about how they rigged the election against Bernie.
761386025323225088,Fri Aug 05 02:19:08 +0000 2016,"Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!"
761386080272875520,Fri Aug 05 02:19:22 +0000 2016,President Obama refuses to answer question about Iran terror funding.  I won't dodge questions as your President. https://t.co/jsAMGO3s4P
761511930238496772,Fri Aug 05 10:39:27 +0000 2016,"The plane I saw on television was the hostage plane in Geneva, Switzerland, not the plane carrying $400 million in cash going to Iran!"
761549461893984256,Fri Aug 05 13:08:35 +0000 2016,"Hillary Clinton has bad judgment and is unfit to serve as President.
https://t.co/3EzG620fpT"
761584216941309952,Fri Aug 05 15:26:41 +0000 2016,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/z3pzKBfP0U
761603036108034048,Fri Aug 05 16:41:28 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again!  https://t.co/wotYvx6Prz
761604250073825280,Fri Aug 05 16:46:17 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/im2J6xXq1u
761604295238176768,Fri Aug 05 16:46:28 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/Eb6jr4nbj3
761605712036245504,Fri Aug 05 16:52:06 +0000 2016,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/J7ICZN3Bus
761607427762495489,Fri Aug 05 16:58:55 +0000 2016,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/jMgAETgW6U
761607873700827136,Fri Aug 05 17:00:41 +0000 2016,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/98Vtqu4i7n"
761620189469257728,Fri Aug 05 17:49:38 +0000 2016,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/0KL9McborU
761622293252485120,Fri Aug 05 17:57:59 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/k1ZvNC3YAC
761622637235712000,Fri Aug 05 17:59:21 +0000 2016,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/u2WQondgqm
761623473722499072,Fri Aug 05 18:02:41 +0000 2016,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/GMYEWngo2y
761623860869345280,Fri Aug 05 18:04:13 +0000 2016,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/laUdwGO1aX"
761626581668274176,Fri Aug 05 18:15:02 +0000 2016,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again!  https://t.co/c7Ekrgn9jx
761627058405412864,Fri Aug 05 18:16:55 +0000 2016,We need your support to get to the White House and defeat #CrookedHillary.  Let's Make America Great Again! https://t.co/FgPFo1NWiC
761627366447718401,Fri Aug 05 18:18:09 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/NTDm6xfREg
761627674255122432,Fri Aug 05 18:19:22 +0000 2016,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/XcqwGHAUue
761627927750414336,Fri Aug 05 18:20:22 +0000 2016,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/4GWAHgf8us"
761631347488149505,Fri Aug 05 18:33:58 +0000 2016,We need your support to get to the White House and defeat #CrookedHillary. Let's Make America Great Again! https://t.co/bwxirLtPXY
761631542162497536,Fri Aug 05 18:34:44 +0000 2016,I'm with YOU. I will work hard and never let you down. Make America Great Again! https://t.co/DGMxQYUm7s
761631745850511360,Fri Aug 05 18:35:33 +0000 2016,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst. https://t.co/IBt9JpYh7p
761632035886641152,Fri Aug 05 18:36:42 +0000 2016,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/pteWtMjXVO"
761645187986620416,Fri Aug 05 19:28:58 +0000 2016,RT @DRUDGE_REPORT: 'Win-lose deal that benefits Iran and hurts United States'... https://t.co/zqpeNCouXc
761645207909568512,Fri Aug 05 19:29:02 +0000 2016,RT @DRUDGE_REPORT: FORMER HOSTAGE SAYS PLANE WAITED UNTIL MONEY ARRIVED... https://t.co/Uo0MS6w9OQ
761653875413618689,Fri Aug 05 20:03:29 +0000 2016,#MakeAmericaSafeAgain https://t.co/5yuLKyh8Q6
761671118155460609,Fri Aug 05 21:12:00 +0000 2016,"As President, I WILL fix this rigged system and only answer to YOU, the American people! https://t.co/r1ySXDJ1Wq"
761671755446362114,Fri Aug 05 21:14:32 +0000 2016,I'm with YOU! I will work hard and never let you down. Make America Great Again! https://t.co/XT3U5mY0oc
761672135072813057,Fri Aug 05 21:16:02 +0000 2016,The Establishment and special interests are absolutely killing our country. We must put #AmericaFirst.  https://t.co/Q96e1Npa5d
761693803120041986,Fri Aug 05 22:42:08 +0000 2016,"Thank you Des Moines, Iowa! Governor @Mike_Pence and I appreciate your support! #MAGA #TrumpTrain https://t.co/gr6tGqqmcm"
761711856457125888,Fri Aug 05 23:53:53 +0000 2016,"DON'T LET HILLARY CLINTON DO IT AGAIN!
#TrumpPence16
https://t.co/1mGkPNZPKF"
761754898602061824,Sat Aug 06 02:44:55 +0000 2016,"Thank you Green Bay, Wisconsin! Governor @Mike_Pence and I will be back soon. #TrumpPence16 #MAGA https://t.co/qsYbyrm3UR"
761757988516401153,Sat Aug 06 02:57:11 +0000 2016,"'Trump is right about violent crime: It’s on the rise in major cities'
https://t.co/XbnZ5vktGk"
761773576101953536,Sat Aug 06 03:59:08 +0000 2016,"Good luck #TeamUSA
#OpeningCeremony #Rio2016 https://t.co/mS8qsQpJPh"
761892829434183684,Sat Aug 06 11:53:00 +0000 2016,Hillary Clinton is being badly criticized for her poor performance in answering questions. Let us all see what happens!
761931010548305920,Sat Aug 06 14:24:43 +0000 2016,"Crooked Hillary said loudly, and for the world to see, that she ""SHORT CIRCUITED"" when answering a question on her e-mails. Very dangerous!"
761936929902452740,Sat Aug 06 14:48:14 +0000 2016,"Anybody whose mind ""SHORT CIRCUITS"" is not fit to be our president! Look up the word ""BRAINWASHED."""
761986616973942784,Sat Aug 06 18:05:41 +0000 2016,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more. Get YOURS today! https://t.co/pvNwKWlFy1"
761987280068194304,Sat Aug 06 18:08:19 +0000 2016,"LIMITED EDITION signed copies of my book ""The Art of the Deal"" for your donation of $184 or more. Get YOURS today! https://t.co/wzsE7SoGUG"
761988164382756864,Sat Aug 06 18:11:50 +0000 2016,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!"
762016426102296576,Sat Aug 06 20:04:08 +0000 2016,"#CrookedHillary is not fit to be our next president! #TrumpPence16 
https://t.co/I0zJO2sZKk"
762104411707568128,Sun Aug 07 01:53:45 +0000 2016,"I am not just running against Crooked Hillary Clinton, I am running against the very dishonest and totally biased media - but I will win!"
762106904436961280,Sun Aug 07 02:03:39 +0000 2016,".@Larry_Kudlow - 'Donald Trump Is the middle-class growth candidate'
https://t.co/YbqkhWNm0g"
762110918721310721,Sun Aug 07 02:19:37 +0000 2016,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s"
762284533341417472,Sun Aug 07 13:49:29 +0000 2016,I see where Mayor Stephanie Rawlings-Blake of Baltimore is pushing Crooked hard. Look at the job she has done in Baltimore. She is a joke!
762399410940706816,Sun Aug 07 21:25:58 +0000 2016,RT @DRUDGE_REPORT: CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6
762400869858115588,Sun Aug 07 21:31:46 +0000 2016,"The media is going crazy. They totally distort so many things on purpose. Crimea, nuclear, ""the baby"" and so much more. Very dishonest!"
762425371874557952,Sun Aug 07 23:09:08 +0000 2016,"Michael Morell, the lightweight former Acting Director of C.I.A., and a man who has made serious bad calls, is a total Clinton flunky!"
762439658911338496,Mon Aug 08 00:05:54 +0000 2016,"#ICYMI: ""Will Media Apologize to Trump?"" https://t.co/ia7rKBmioA"
762641595439190016,Mon Aug 08 13:28:20 +0000 2016,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8"
762669882571980801,Mon Aug 08 15:20:44 +0000 2016,My economic policy speech will be carried live at 12:15 P.M. Enjoy!
762743923697672192,Mon Aug 08 20:14:57 +0000 2016,"RT @NFIB: .@NFIB encouraged by @realDonaldTrump’s #taxplan, says #smallbiz would benefit from lower tax rate: https://t.co/JCQCvXj9WC"
762771974657495041,Mon Aug 08 22:06:25 +0000 2016,Thank you Alex!  https://t.co/c2uIa7mndP
762773468479889409,Mon Aug 08 22:12:21 +0000 2016,Thank you!  https://t.co/4p0hzpkVWF
762774321580367872,Mon Aug 08 22:15:44 +0000 2016,Thank you @NFIB- together we will #MakeAmericaGreatAgain!  https://t.co/wQQIHQKsdK
762775525756514304,Mon Aug 08 22:20:31 +0000 2016,"Thank you @RepLouBarletta!
https://t.co/bre8u93vac https://t.co/eKtSXUw51R"
762776440681095169,Mon Aug 08 22:24:09 +0000 2016,"Thank you Senator David Perdue!
https://t.co/d0dCUZ20jf https://t.co/LmfiGByFPb"
762777166476025856,Mon Aug 08 22:27:02 +0000 2016,Thank you Congressman Steven Palazzo! https://t.co/R5Z4CGfjqJ https://t.co/XGSIJJQiGJ
762781418778791936,Mon Aug 08 22:43:56 +0000 2016,Thank you Newt!  https://t.co/Acg0hMvrpr
762781826549030912,Mon Aug 08 22:45:33 +0000 2016,Many people are saying that the Iranians killed the scientist who helped the U.S. because of Hillary Clinton's hacked emails.
762790167732035585,Mon Aug 08 23:18:42 +0000 2016,"'As Senator Clinton promised 200,000 jobs in Upstate New York - her efforts fell flat.' https://t.co/I2WqZb5N8P https://t.co/i5S3mtJWpe"
762815755423518720,Tue Aug 09 01:00:23 +0000 2016,"RT @FieldofFight: We Can Do Better, We Must Do Better, We Will Do Better 
By LTG (R) Keith Kellogg and LTG (R) Michael Flynn @GenFlynn http…"
762842126900015105,Tue Aug 09 02:45:10 +0000 2016,Being in Detroit today was wonderful. Quick stop in Ohio to meet with some of our great supporters. Just got back home!
762974889275953152,Tue Aug 09 11:32:43 +0000 2016,Will be interviewed on @foxandfriends now!
762981606755856384,Tue Aug 09 11:59:25 +0000 2016,"I am running against the Washington insiders, just like I did in the Republican Primaries. These are the people that have made U.S. a mess!"
762982142783676416,Tue Aug 09 12:01:33 +0000 2016,"""@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016"""
762982360853905408,Tue Aug 09 12:02:25 +0000 2016,"""@LinHen23:  @foxandfriends Loved Trump's answers to voters questions this morning! Trump's economic plan will help #MAGA #NeverHillary"""
763029002910969857,Tue Aug 09 15:07:45 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/dDA0CZWdYF
763029213406388224,Tue Aug 09 15:08:35 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC.  https://t.co/4ccXAY5ZNo
763029388736598016,Tue Aug 09 15:09:17 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/J3NzuVpruI
763031657712455680,Tue Aug 09 15:18:18 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/szAygwbchK
763031776654598144,Tue Aug 09 15:18:46 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/fwU0jMcB1m
763031923279081472,Tue Aug 09 15:19:21 +0000 2016,Act NOW for your chance to have a private lunch with Eric Trump &amp; tour of campaign HQ at Trump Tower in NYC. https://t.co/RBLII8rIfo
763106383092977664,Tue Aug 09 20:15:14 +0000 2016,RT @Carl_C_Icahn: 1/2   Believe Trump gave a great speech.
763106393922600960,Tue Aug 09 20:15:16 +0000 2016,"RT @Carl_C_Icahn: 2/2  How many of our presidents, even our great presidents, would have handled the antics that went on in that auditorium…"
763115041675706368,Tue Aug 09 20:49:38 +0000 2016,"RT @NRA: .@RealDonaldTrump is right. If @HillaryClinton gets to pick her anti-#2A #SCOTUS judges, there’s nothing we can do. #NeverHillary"
763115058058629120,Tue Aug 09 20:49:42 +0000 2016,RT @NRA: But there IS something we will do on #ElectionDay: Show up and vote for the #2A! #DefendtheSecond #NeverHillary
763119571309998083,Tue Aug 09 21:07:38 +0000 2016,"Thank you Wilmington, North Carolina!
#MakeAmericaGreatAgain https://t.co/ZnnaSPF5or"
763167345405784064,Wed Aug 10 00:17:28 +0000 2016,"Thank you @SenatorFischer! #TrumpPence16
https://t.co/RMtU6aRZTQ"
763167671974232064,Wed Aug 10 00:18:46 +0000 2016,"Thank you Senator @ChuckGrassley! #TrumpPence16
https://t.co/YmdH3fcaeW"
763180978588221440,Wed Aug 10 01:11:39 +0000 2016,"When is the media going to talk about Hillary's policies that have gotten people killed, like Libya, open borders, and maybe her emails?"
763198483927011329,Wed Aug 10 02:21:12 +0000 2016,Media desperate to distract from Clinton's anti-2A stance. I said pro-2A citizens must organize and get out vote to save our Constitution!
763385288295055360,Wed Aug 10 14:43:30 +0000 2016,"""@dbongino: ‘Now cut off my mic!’ Bongino refuses to be bullied by Don Lemon over Trump, 2nd Amendment – HEATED! https://t.co/UgtfaUXzcr"""
763391459110313984,Wed Aug 10 15:08:01 +0000 2016,.@dbongino  You were fantastic in defending both the Second Amendment and me last night on @CNN. Don Lemon is a lightweight - dumb as a rock
763398630812311552,Wed Aug 10 15:36:31 +0000 2016,Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad &amp; irrelevant!
763430568721784833,Wed Aug 10 17:43:26 +0000 2016,"My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM"
763433452893011969,Wed Aug 10 17:54:53 +0000 2016,I will be interviewed on @greta tonight at 7pm. Enjoy! https://t.co/9yicUxd87D
763474491183816704,Wed Aug 10 20:37:58 +0000 2016,"Great meeting w/ coal miners &amp; leaders from the Virginia coal industry- thank you! #MAGA
https://t.co/wnpVlq6oe4 https://t.co/32gdX684ew"
763477408909500416,Wed Aug 10 20:49:33 +0000 2016,"No such meeting or conversation ever happened - a made up story by ""low ratings"" @CNN."
763481802254249984,Wed Aug 10 21:07:01 +0000 2016,"Thank you Abingdon, Virginia! 
#MakeAmericaGreatAgain 
https://t.co/g7ivluiyF2 https://t.co/RQUKD6sjno"
763516489865523200,Wed Aug 10 23:24:51 +0000 2016,#MakeAmericaGreatAgain! https://t.co/8rWz6p1Ged
763519444576370688,Wed Aug 10 23:36:35 +0000 2016,"""@DSF2020: Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media."""
763519861406531584,Wed Aug 10 23:38:15 +0000 2016,Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.
763557327295438848,Thu Aug 11 02:07:07 +0000 2016,Great job today by the NYPD in protecting the people and saving the climber.
763558559833591809,Thu Aug 11 02:12:01 +0000 2016,"Thank you Fort Lauderdale, Florida. 
#MakeAmericaGreatAgain https://t.co/cjivzdRpU1"
763740672012738561,Thu Aug 11 14:15:40 +0000 2016,This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1
763857902490836992,Thu Aug 11 22:01:30 +0000 2016,Will be doing @oreillyfactor tonight at 8pm. Enjoy!
763860288533856256,Thu Aug 11 22:10:59 +0000 2016,I am counting on your help to defeat Hillary Clinton and her cronies. Let's Make America Great Again! https://t.co/fSKOf0Jz9K
763947916184522754,Fri Aug 12 03:59:11 +0000 2016,"""@SheriffClarke: https://t.co/G9R9CGhf8q Everything coming from this administration is a lie. Only @realDonaldTrump will change it"""
763949723833118721,Fri Aug 12 04:06:22 +0000 2016,"""@elsolarverde: THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton https://t.co/RW5UcWLfA8"""
